PrimaryKey,SecondaryKey,TitleName,TitleNameComment,Name,Comment,Desc,Comment1,NameTag,BalloonNameHide,Icon,Level,Model,ModelSize,Grade,Type,Type1,BeKilledShare,Size,Weight,Parts,DieType,DieAni,DiePhysics,DieGibs,InvokeTrigger,Exp,MoneyPercent,MoneyValue,DropIndex1,DropIndex2,DropIndex3,InteractionRange,PathfindingType,MoveCollison,BlockPCRootMotionSkillPenetrate,ImmuneIndex,Ticketdistance,Detourrange,ShowDamageHighlight,BehitTwistYawMin,BehitTwistYawMax,BehitTwistPitchMin,BehitTwistPitchMax,BehitTwistRollMin,BehitTwistRollMax,MinimumDistance,StatType,AttackPower,Hp,Hp_Count,Mp,CombatHpRecovery,TargetUI,TargetUI_Design,LifeVessel,WalkSpeed,MoveSpeed,Attribute,Coefficient,Hitratio,Crtratio,Dodge,Def,Res,Crtblock,AiIndex,AggroType,AggroTickMin,AggroTickMax,AttackType,MoveRange,WarRange,PursuitRange,SpTime,SpInvincibleDuration,DieSkillIndex,DieSkillPercent,BorderLine,DestroySkillIndex,DestroySkillPercent,SpBuffIndex1,SpBuffIndex2,SpBuffIndex3,SightType,SightAngle1,SightRange1,SightAngle2,SightRange2,WatchAngle,Tribe,HelpType,HelpRange,HelpValue,WarlikeValue,AttackCooltimeMin,AttackCooltimeMax,FirstSkill1,FirstSkill2,FirstSkill1Per,FirstSkill2Per,SecondSkill1,SecondSkill2,SecondSkill3,SecondSkill4,SecondSkill1Per,SecondSkill2Per,SecondSkill3Per,SecondSkill4Per,ModPoint01,ModSignet01Min,ModSignet01Max,BehitDistRate,BehitHeightRate,BehitTimeRate,DieRagDollValueRateStart,DieRagDollValueRateChange,DieRagDollValueRateDest,Function,FunctionType,FunctionName,Relation,SubFactionId,Attack,SummonDuration,UnsummonType,MapIcon,MapPriority,InteractionKeyIcon,InteractionKeyString,ClickActionId,ClickActionTime,CommonActionDesc,AttackTargetDistance,SummonType,SummonSpawnAction,SummonAiType,SummonLifetime,SummonGroup,SummonCount,ExclusionGroup,ExclusionRange,SummonAmount,SummonFollowRange,SummonApproachRange,AttackSightRange1,SummonReturnRange,ParticleSoundPackage,SyncTarget,StiffenPointMax,StiffenPointDecrease,ParalyzationPointMin,ParalyzationPointMax,ParalyzationPointDecrease,ParalyzationPercent
10465,,,,tip.name.npc_townsfolk_10465,토트리치 마을주민,,토트리치_연극,1,0,0,10,EFDLChar_NP_TRPM_00-2.NP_TRPM_00-2,100,0,1,0,0,0,,,0,0,0,0,1,1,0,0,0,0,0,100,1,0,0,0,240,0,1,-12385,12385,-12385,12385,-12385,12385,0,1,0,2000,1,1000,0,0,,0,70,100,,100,,,,,,,10000,0,1000,1000,0,800,1500,1000,60,1000,,,0,,,,,,1,360,0,0,0,0,10000,0,0,1,1,1000,2000,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1.7,0.9,0.7,0,0,,1,0,0,,,,,npc,tip.name.interactionkey_talk_1,0,0,,,,0,,,,,,,,,,,,,0,0,0,0,0,0,0
10466,,,,tip.name.npc_townsfolk_10466,토트리치 마을주민,,토트리치_연극,1,0,0,10,EFDLChar_NP_TRPW_00-3.NP_TRPW_00-3,100,0,1,0,0,0,,,0,0,0,0,1,1,0,0,0,0,0,100,1,0,0,0,240,0,1,-12385,12385,-12385,12385,-12385,12385,0,1,0,2000,1,1000,0,0,,0,70,100,,100,,,,,,,10000,0,1000,1000,0,800,1500,1000,60,1000,,,0,,,,,,1,360,0,0,0,0,10000,0,0,1,1,1000,2000,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1.7,0.9,0.7,0,0,,1,0,0,,,,,npc,tip.name.interactionkey_talk_1,0,0,,,,0,,,,,,,,,,,,,0,0,0,0,0,0,0
10467,,,,tip.name.npc_townsfolk_10467,파비안,,토트리치_연극,1,0,0,10,EFDLChar_NP_ELFA_00.NP_ELFA_00,100,0,1,0,0,0,,,0,0,0,0,1,1,0,0,0,0,0,100,1,0,0,0,240,0,1,-12385,12385,-12385,12385,-12385,12385,0,1,0,2000,1,1000,0,0,,0,90,210,,100,,,,,,,10000,0,1000,1000,0,0,0,0,60,1000,,,0,,,,,,1,360,0,0,0,0,10000,0,0,1,1,1000,2000,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1.7,0.9,0.7,0,0,,2,0,0,,,,,npc,tip.name.interactionkey_talk_1,0,0,,,,0,,,,,,,,,,,,,0,0,0,0,0,0,0
10468,,,,tip.name.npc_townsfolk_10468,파비안,,토트리치_퀘스트,1,0,0,7,EFDLChar_NP_ELFA_00.NP_ELFA_00,100,0,1,0,0,0,,,0,0,0,0,1,1,0,0,0,0,0,100,1,0,0,0,240,0,1,-12385,12385,-12385,12385,-12385,12385,0,1,0,2000,1,1000,0,0,,0,90,210,,100,,,,,,,10000,0,1000,1000,0,0,0,0,60,1000,,,0,,,,,,1,360,0,0,0,0,10000,0,0,1,1,1000,2000,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1.7,0.9,0.7,0,0,,2,0,0,,,,,npc,tip.name.interactionkey_talk_1,0,0,,,,0,,,,,,,,,,,,,0,0,0,0,0,0,0
10469,,,,tip.name.npc_townsfolk_10469,자경대원 데론,,토트리치_퀘스트,1,0,0,7,EFDLChar_NP_TRVM_00-1.NP_TRVM_00-1,100,0,1,0,0,0,,,7,0,70,30,1,1,0,0,0,0,0,100,0,0,0,0,240,0,1,-12385,12385,-12385,12385,-12385,12385,0,1,0,2000,1,0,0,0,,0,100,250,,100,,,,,,,1130,0,1000,1000,0,200,1500,1000,60,1000,,,0,,,,,,1,360,500,0,0,0,10000,0,0,1,1,1000,2000,1900930,0,100,0,0,0,0,0,0,0,0,0,,,,,,,1.7,0.9,0.7,1,0,,1,0,0,,,,,npc,tip.name.interactionkey_talk_1,0,0,,,,0,,,,,,,,,,,,,0,0,0,0,0,0,0
10470,,,,tip.name.npc_townsfolk_10470,자경대원 덱스,,토트리치_퀘스트,1,0,0,7,EFDLChar_NP_TRVM_00-1.NP_TRVM_00-1,100,0,1,0,0,0,,,7,0,70,30,1,1,0,0,0,0,0,100,0,0,0,0,240,0,1,-12385,12385,-12385,12385,-12385,12385,0,1,0,2000,1,0,0,0,,0,100,250,,100,,,,,,,1130,0,1000,1000,0,200,1500,1000,60,1000,,,0,,,,,,1,360,500,0,0,0,10000,0,0,1,1,1000,2000,1900930,0,100,0,0,0,0,0,0,0,0,0,,,,,,,1.7,0.9,0.7,1,0,,1,0,0,,,,,npc,tip.name.interactionkey_talk_1,0,0,,,,0,,,,,,,,,,,,,0,0,0,0,0,0,0
10471,,,,tip.name.npc_townsfolk_10471,힐라비스,,토트리치 연극,1,0,0,10,EFDLChar_NP_TRMM_00.NP_TRMM_00,100,0,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,100,0,0,0,0,240,0,1,-12385,12385,-12385,12385,-12385,12385,0,1,0,10000,1,0,0,0,,0,0,0,0,100,,,,,,,10000,0,1000,1000,0,0,0,0,60,1000,,,0,,,,,,1,360,0,0,0,0,0,0,0,0,0,1000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1.7,0.9,0.7,0,0,,2,0,1,,,,,npc,tip.name.interactionkey_talk_1,0,0,,,,0,,,,,,,,,,,,,0,0,0,0,0,0,0
10472,,,,tip.name.npc_townsfolk_10472,루비히,,토트리치 퀘스트,1,0,0,10,EFDLChar_NP_TRNT_00.NP_TRNT_00,100,0,1,0,0,0,,,7,0,70,30,1,0,0,0,0,0,0,100,0,0,0,0,240,0,1,-12385,12385,-12385,12385,-12385,12385,0,1,0,2000,1,0,0,0,,0,100,200,,100,,,,,,,7000,0,1000,1000,0,200,1500,1000,60,1000,,,0,,,,,,1,360,500,0,0,0,10000,1,400,1,1,1000,2000,1901270,1901271,70,30,0,0,0,0,0,0,0,0,0,,,,,,1.7,0.9,0.7,1,0,,1,0,0,,,,,npc,tip.name.interactionkey_talk_1,0,0,,,,0,,,,,,,,,,,,,0,0,0,0,0,0,0
10473,,,,tip.name.npc_townsfolk_10473,세트릭,,토트리치 퀘스트,1,0,0,10,EFDLChar_NP_TRNT_00.NP_TRNT_00,100,0,1,0,0,0,,,7,0,70,30,1,0,0,0,0,0,0,100,0,0,0,0,240,0,1,-12385,12385,-12385,12385,-12385,12385,0,1,0,2000,1,0,0,0,,0,100,200,,100,,,,,,,7000,0,1000,1000,0,200,1500,1000,60,1000,,,0,,,,,,1,360,500,0,0,0,10000,1,400,1,1,1000,2000,1901270,1901271,70,30,0,0,0,0,0,0,0,0,0,,,,,,1.7,0.9,0.7,1,0,,1,0,0,,,,,npc,tip.name.interactionkey_talk_1,0,0,,,,0,,,,,,,,,,,,,0,0,0,0,0,0,0
10474,,,,tip.name.npc_townsfolk_10474,빌트리,,토트리치 퀘스트,1,0,0,10,EFDLChar_NP_TRVR_00.NP_TRVR_00,100,0,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,100,0,0,0,0,240,0,1,-12385,12385,-12385,12385,-12385,12385,0,1,0,10000,1,0,0,0,,0,0,0,0,100,,,,,,,10000,0,1000,1000,0,0,0,0,60,1000,,,0,,,,,,1,360,0,0,0,0,0,0,0,0,0,1000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1.7,0.9,0.7,0,0,,2,0,1,,,,,npc,tip.name.interactionkey_talk_1,0,0,,,,0,,,,,,,,,,,,,0,0,0,0,0,0,0
10475,,,,tip.name.npc_townsfolk_10475,시간이 멈춘 사원의 사제,,토트리치 퀘스트,1,0,0,10,EFDLChar_NP_CVSD_01-1.NP_CVSD_01-1,100,0,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,100,0,0,0,0,240,0,1,-12385,12385,-12385,12385,-12385,12385,0,1,0,10000,1,0,0,0,,0,0,0,0,100,,,,,,,10000,0,1000,1000,0,0,0,0,60,1000,,,0,,,,,,1,360,0,0,0,0,0,0,0,0,0,1000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1.7,0.9,0.7,0,0,,2,0,1,,,,,npc,tip.name.interactionkey_talk_1,0,0,,,,0,,,,,,,,,,,,,0,0,0,0,0,0,0
10476,,,,tip.name.npc_townsfolk_10476,시간이 멈춘 사원의 사제,,토트리치 퀘스트,1,0,0,10,EFDLChar_NP_CVSD_01-1.NP_CVSD_01-1,100,0,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,100,0,0,0,0,240,0,1,-12385,12385,-12385,12385,-12385,12385,0,1,0,10000,1,0,0,0,,0,0,0,0,100,,,,,,,10000,0,1000,1000,0,0,0,0,60,1000,,,0,,,,,,1,360,0,0,0,0,0,0,0,0,0,1000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1.7,0.9,0.7,0,0,,2,0,1,,,,,npc,tip.name.interactionkey_talk_1,0,0,,,,0,,,,,,,,,,,,,0,0,0,0,0,0,0
10477,,,,tip.name.npc_townsfolk_10477,시간이 멈춘 사원의 사제,,토트리치 퀘스트,1,0,0,10,EFDLChar_NP_CVSD_01-1.NP_CVSD_01-1,100,0,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,100,0,0,0,0,240,0,1,-12385,12385,-12385,12385,-12385,12385,0,1,0,10000,1,0,0,0,,0,0,0,0,100,,,,,,,10000,0,1000,1000,0,0,0,0,60,1000,,,0,,,,,,1,360,0,0,0,0,0,0,0,0,0,1000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1.7,0.9,0.7,0,0,,2,0,1,,,,,npc,tip.name.interactionkey_talk_1,0,0,,,,0,,,,,,,,,,,,,0,0,0,0,0,0,0
10478,,,,tip.name.npc_townsfolk_10478,시간이 멈춘 사원의 사제,,토트리치 퀘스트,1,0,0,10,EFDLChar_NP_CVSD_01-1.NP_CVSD_01-1,100,0,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,100,0,0,0,0,240,0,1,-12385,12385,-12385,12385,-12385,12385,0,1,0,10000,1,0,0,0,,0,0,0,0,100,,,,,,,10000,0,1000,1000,0,0,0,0,60,1000,,,0,,,,,,1,360,0,0,0,0,0,0,0,0,0,1000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1.7,0.9,0.7,0,0,,2,0,1,,,,,npc,tip.name.interactionkey_talk_1,0,0,,,,0,,,,,,,,,,,,,0,0,0,0,0,0,0
10479,,,,tip.name.npc_townsfolk_10479,토트리치 마을주민,,토트리치 퀘스트,1,0,0,10,EFDLChar_NP_CVSD_01-1.NP_CVSD_01-1,100,0,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,100,0,0,0,0,240,0,1,-12385,12385,-12385,12385,-12385,12385,0,1,0,10000,1,0,0,0,,0,0,0,0,100,,,,,,,10000,0,1000,1000,0,0,0,0,60,1000,,,0,,,,,,1,360,0,0,0,0,0,0,0,0,0,1000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1.7,0.9,0.7,0,0,,2,0,1,,,,,npc,tip.name.interactionkey_talk_1,0,0,,,,0,,,,,,,,,,,,,0,0,0,0,0,0,0
10480,,,,tip.name.npc_townsfolk_10480,일리아칸의 뿔,,토트리치 퀘스트,0,1,0,10,EFDLChar_NP_CVSD_01-1.NP_CVSD_01-1,100,0,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,100,0,0,0,0,240,0,1,-12385,12385,-12385,12385,-12385,12385,0,1,0,10000,1,0,0,0,,0,0,0,0,100,,,,,,,10000,0,1000,1000,0,0,0,0,60,1000,,,0,,,,,,1,360,0,0,0,0,0,0,0,0,0,1000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1.7,0.9,0.7,0,0,,2,0,1,,,,,npc,tip.name.interactionkey_talk_1,0,0,,,,0,,,,,,,,,,,,,0,0,0,0,0,0,0
10481,,,,tip.name.npc_townsfolk_10481,밀거래꾼,,토트리치 퀘스트,0,1,0,10,EFDLChar_NP_CVSD_01-1.NP_CVSD_01-1,100,0,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,100,0,0,0,0,240,0,1,-12385,12385,-12385,12385,-12385,12385,0,1,0,10000,1,0,0,0,,0,0,0,0,100,,,,,,,10000,0,1000,1000,0,0,0,0,60,1000,,,0,,,,,,1,360,0,0,0,0,0,0,0,0,0,1000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1.7,0.9,0.7,0,0,,2,0,1,,,,,npc,tip.name.interactionkey_talk_1,0,0,,,,0,,,,,,,,,,,,,0,0,0,0,0,0,0
10482,,,,tip.name.npc_townsfolk_10482,밀거래꾼,,토트리치 퀘스트,0,1,0,10,EFDLChar_NP_CVSD_01-1.NP_CVSD_01-1,100,0,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,100,0,0,0,0,240,0,1,-12385,12385,-12385,12385,-12385,12385,0,1,0,10000,1,0,0,0,,0,0,0,0,100,,,,,,,10000,0,1000,1000,0,0,0,0,60,1000,,,0,,,,,,1,360,0,0,0,0,0,0,0,0,0,1000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1.7,0.9,0.7,0,0,,2,0,1,,,,,npc,tip.name.interactionkey_talk_1,0,0,,,,0,,,,,,,,,,,,,0,0,0,0,0,0,0
10483,,,,tip.name.npc_townsfolk_10483,밀거래꾼,,토트리치 퀘스트,0,1,0,10,EFDLChar_NP_CVSD_01-1.NP_CVSD_01-1,100,0,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,100,0,0,0,0,240,0,1,-12385,12385,-12385,12385,-12385,12385,0,1,0,10000,1,0,0,0,,0,0,0,0,100,,,,,,,10000,0,1000,1000,0,0,0,0,60,1000,,,0,,,,,,1,360,0,0,0,0,0,0,0,0,0,1000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1.7,0.9,0.7,0,0,,2,0,1,,,,,npc,tip.name.interactionkey_talk_1,0,0,,,,0,,,,,,,,,,,,,0,0,0,0,0,0,0
10484,,,,tip.name.npc_townsfolk_10484,뒷골목 폐인,,토트리치 퀘스트,0,1,0,10,EFDLChar_NP_CVSD_01-1.NP_CVSD_01-1,100,0,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,100,0,0,0,0,240,0,1,-12385,12385,-12385,12385,-12385,12385,0,1,0,10000,1,0,0,0,,0,0,0,0,100,,,,,,,10000,0,1000,1000,0,0,0,0,60,1000,,,0,,,,,,1,360,0,0,0,0,0,0,0,0,0,1000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1.7,0.9,0.7,0,0,,2,0,1,,,,,npc,tip.name.interactionkey_talk_1,0,0,,,,0,,,,,,,,,,,,,0,0,0,0,0,0,0
10485,,,,tip.name.npc_townsfolk_10485,뒷골목 폐인,,토트리치 퀘스트,0,1,0,10,EFDLChar_NP_CVSD_01-1.NP_CVSD_01-1,100,0,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,100,0,0,0,0,240,0,1,-12385,12385,-12385,12385,-12385,12385,0,1,0,10000,1,0,0,0,,0,0,0,0,100,,,,,,,10000,0,1000,1000,0,0,0,0,60,1000,,,0,,,,,,1,360,0,0,0,0,0,0,0,0,0,1000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1.7,0.9,0.7,0,0,,2,0,1,,,,,npc,tip.name.interactionkey_talk_1,0,0,,,,0,,,,,,,,,,,,,0,0,0,0,0,0,0
10486,,,,tip.name.npc_townsfolk_10486,시장 상인,,토트리치 퀘스트,0,1,0,10,EFDLChar_NP_CVSD_01-1.NP_CVSD_01-1,100,0,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,100,0,0,0,0,240,0,1,-12385,12385,-12385,12385,-12385,12385,0,1,0,10000,1,0,0,0,,0,0,0,0,100,,,,,,,10000,0,1000,1000,0,0,0,0,60,1000,,,0,,,,,,1,360,0,0,0,0,0,0,0,0,0,1000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1.7,0.9,0.7,0,0,,2,0,1,,,,,npc,tip.name.interactionkey_talk_1,0,0,,,,0,,,,,,,,,,,,,0,0,0,0,0,0,0
10487,,,,tip.name.npc_townsfolk_10487,시장 상인,,토트리치 퀘스트,0,1,0,10,EFDLChar_NP_CVSD_01-1.NP_CVSD_01-1,100,0,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,100,0,0,0,0,240,0,1,-12385,12385,-12385,12385,-12385,12385,0,1,0,10000,1,0,0,0,,0,0,0,0,100,,,,,,,10000,0,1000,1000,0,0,0,0,60,1000,,,0,,,,,,1,360,0,0,0,0,0,0,0,0,0,1000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1.7,0.9,0.7,0,0,,2,0,1,,,,,npc,tip.name.interactionkey_talk_1,0,0,,,,0,,,,,,,,,,,,,0,0,0,0,0,0,0
10488,,,,tip.name.npc_townsfolk_10488,시장 상인,,토트리치 퀘스트,0,1,0,10,EFDLChar_NP_CVSD_01-1.NP_CVSD_01-1,100,0,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,100,0,0,0,0,240,0,1,-12385,12385,-12385,12385,-12385,12385,0,1,0,10000,1,0,0,0,,0,0,0,0,100,,,,,,,10000,0,1000,1000,0,0,0,0,60,1000,,,0,,,,,,1,360,0,0,0,0,0,0,0,0,0,1000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1.7,0.9,0.7,0,0,,2,0,1,,,,,npc,tip.name.interactionkey_talk_1,0,0,,,,0,,,,,,,,,,,,,0,0,0,0,0,0,0
10489,,,,tip.name.npc_townsfolk_10489,마을 주민,,토트리치 퀘스트,0,1,0,10,EFDLChar_NP_CVSD_01-1.NP_CVSD_01-1,100,0,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,100,0,0,0,0,240,0,1,-12385,12385,-12385,12385,-12385,12385,0,1,0,10000,1,0,0,0,,0,0,0,0,100,,,,,,,10000,0,1000,1000,0,0,0,0,60,1000,,,0,,,,,,1,360,0,0,0,0,0,0,0,0,0,1000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1.7,0.9,0.7,0,0,,2,0,1,,,,,npc,tip.name.interactionkey_talk_1,0,0,,,,0,,,,,,,,,,,,,0,0,0,0,0,0,0
10490,,,,tip.name.npc_townsfolk_10490,마을 주민,,토트리치 퀘스트,0,1,0,10,EFDLChar_NP_CVSD_01-1.NP_CVSD_01-1,100,0,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,100,0,0,0,0,240,0,1,-12385,12385,-12385,12385,-12385,12385,0,1,0,10000,1,0,0,0,,0,0,0,0,100,,,,,,,10000,0,1000,1000,0,0,0,0,60,1000,,,0,,,,,,1,360,0,0,0,0,0,0,0,0,0,1000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1.7,0.9,0.7,0,0,,2,0,1,,,,,npc,tip.name.interactionkey_talk_1,0,0,,,,0,,,,,,,,,,,,,0,0,0,0,0,0,0
10491,,,,tip.name.npc_townsfolk_10491,마을 주민,,토트리치 퀘스트,0,1,0,10,EFDLChar_NP_CVSD_01-1.NP_CVSD_01-1,100,0,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,100,0,0,0,0,240,0,1,-12385,12385,-12385,12385,-12385,12385,0,1,0,10000,1,0,0,0,,0,0,0,0,100,,,,,,,10000,0,1000,1000,0,0,0,0,60,1000,,,0,,,,,,1,360,0,0,0,0,0,0,0,0,0,1000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1.7,0.9,0.7,0,0,,2,0,1,,,,,npc,tip.name.interactionkey_talk_1,0,0,,,,0,,,,,,,,,,,,,0,0,0,0,0,0,0
10492,,,,tip.name.npc_townsfolk_10492,마을 주민,,토트리치 퀘스트,0,1,0,10,EFDLChar_NP_CVSD_01-1.NP_CVSD_01-1,100,0,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,100,0,0,0,0,240,0,1,-12385,12385,-12385,12385,-12385,12385,0,1,0,10000,1,0,0,0,,0,0,0,0,100,,,,,,,10000,0,1000,1000,0,0,0,0,60,1000,,,0,,,,,,1,360,0,0,0,0,0,0,0,0,0,1000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1.7,0.9,0.7,0,0,,2,0,1,,,,,npc,tip.name.interactionkey_talk_1,0,0,,,,0,,,,,,,,,,,,,0,0,0,0,0,0,0
10493,,,,tip.name.npc_townsfolk_10493,로벨,,토트리치 과거_퀘스트,1,0,0,3,EFDLChar_NP_ELRB_00.NP_ELRB_00,100,0,1,0,0,0,,,0,0,0,0,1,1,0,0,0,0,0,100,1,0,0,0,240,0,1,-12385,12385,-12385,12385,-12385,12385,0,1,0,2000,1,1000,0,0,,0,90,200,,100,,,,,,,3080,0,1000,1000,0,700,1500,1000,60,1000,,,0,,,,,,1,360,0,0,0,0,10000,0,0,1,1,1000,2000,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1.7,0.9,0.7,0,0,,2,0,1,,,,,npc,tip.name.interactionkey_talk_1,0,0,,,,0,,,,,,,,,,,,,0,0,0,0,0,0,0
10494,,,,tip.name.npc_townsfolk_10494,힐라비스,,시간이 멈춘 사원_퀘스트,1,0,0,10,EFDLChar_NP_TRMM_00.NP_TRMM_00,100,0,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,100,0,0,0,0,240,0,1,-12385,12385,-12385,12385,-12385,12385,0,1,0,10000,1,0,0,0,,0,0,0,0,100,,,,,,,10000,0,1000,1000,0,0,0,0,60,1000,,,0,,,,,,1,360,0,0,0,0,0,0,0,0,0,1000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1.7,0.9,0.7,0,0,,2,0,1,,,,,npc,tip.name.interactionkey_talk_1,0,0,,,,0,,,,,,,,,,,,,0,0,0,0,0,0,0
10495,,,,tip.name.npc_townsfolk_10495,나흐트,,시간이 멈춘 사원_퀘스트,1,0,0,10,EFDLChar_NP_TRNT_00.NP_TRNT_00,100,0,1,0,0,0,,,0,0,0,0,1,1,0,0,0,0,0,100,0,0,0,0,240,0,1,-12385,12385,-12385,12385,-12385,12385,0,1,0,2000,1,0,0,0,,0,100,200,,100,,,,,,,10000,0,1000,1000,0,0,0,0,60,1000,,,0,,,,,,1,360,0,0,0,0,10000,0,0,1,1,1000,2000,1901270,1901271,70,30,0,0,0,0,0,0,0,0,,,,,,,1.7,0.9,0.7,1,0,,2,0,0,,,,,npc,tip.name.interactionkey_talk_1,0,0,,,,0,,,,,,,,,,,,,0,0,0,0,0,0,0
10496,,,,tip.name.npc_townsfolk_10496,토트리치 마을주민,,토트리치 과거_퀘스트,1,0,0,10,EFDLChar_NP_TRPM_00.NP_TRPM_00,100,0,1,0,0,0,,,0,0,0,0,1,1,0,0,0,0,0,100,1,0,0,0,240,0,1,-12385,12385,-12385,12385,-12385,12385,0,1,0,2000,1,1000,0,0,,0,70,100,,100,,,,,,,10000,0,1000,1000,0,800,1500,1000,60,1000,,,0,,,,,,1,360,0,0,0,0,10000,0,0,1,1,1000,2000,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1.7,0.9,0.7,0,0,,1,0,0,,,,,npc,tip.name.interactionkey_talk_1,0,0,,,,0,,,,,,,,,,,,,0,0,0,0,0,0,0
10497,,,,tip.name.npc_townsfolk_10497,토트리치 마을주민,,토트리치 현재_퀘스트,1,0,0,10,EFDLChar_NP_TRPM_00.NP_TRPM_00,100,0,1,0,0,0,,,0,0,0,0,1,1,0,0,0,0,0,100,1,0,0,0,240,0,1,-12385,12385,-12385,12385,-12385,12385,0,1,0,2000,1,1000,0,0,,0,70,100,,100,,,,,,,10000,0,1000,1000,0,800,1500,1000,60,1000,,,0,,,,,,1,360,0,0,0,0,10000,0,0,1,1,1000,2000,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1.7,0.9,0.7,0,0,,1,0,0,,,,,npc,tip.name.interactionkey_talk_1,0,0,,,,0,,,,,,,,,,,,,0,0,0,0,0,0,0
10498,,,,tip.name.npc_townsfolk_10498,토트리치 마을주민,,토트리치 현재_퀘스트,1,0,0,10,EFDLChar_NP_TRPM_00-1.NP_TRPM_00-1,100,0,1,0,0,0,,,0,0,0,0,1,1,0,0,0,0,0,100,1,0,0,0,240,0,1,-12385,12385,-12385,12385,-12385,12385,0,1,0,2000,1,1000,0,0,,0,70,100,,100,,,,,,,10000,0,1000,1000,0,800,1500,1000,60,1000,,,0,,,,,,1,360,0,0,0,0,10000,0,0,1,1,1000,2000,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1.7,0.9,0.7,0,0,,1,0,0,,,,,npc,tip.name.interactionkey_talk_1,0,0,,,,0,,,,,,,,,,,,,0,0,0,0,0,0,0
10499,,,,tip.name.npc_townsfolk_10499,토트리치 마을주민,,토트리치 현재_퀘스트,1,0,0,10,EFDLChar_NP_TRPM_00-2.NP_TRPM_00-2,100,0,1,0,0,0,,,0,0,0,0,1,1,0,0,0,0,0,100,1,0,0,0,240,0,1,-12385,12385,-12385,12385,-12385,12385,0,1,0,2000,1,1000,0,0,,0,70,100,,100,,,,,,,10000,0,1000,1000,0,800,1500,1000,60,1000,,,0,,,,,,1,360,0,0,0,0,10000,0,0,1,1,1000,2000,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1.7,0.9,0.7,0,0,,1,0,0,,,,,npc,tip.name.interactionkey_talk_1,0,0,,,,0,,,,,,,,,,,,,0,0,0,0,0,0,0
